x,y,Class_ID,B1,B2,B3,Class,Description
505.8602905,-191.1253052,2,87,89,75,Class_2,Grass
398.8052979,-292.9581909,1,207,206,186,Class_1,LS Block
227.1962891,-475.4108276,3,58,81,55,Class_3,Vegitation
360.2075195,-327.979187,1,178,180,166,Class_1,LS Block
381.041687,-26.253479,1,175,182,164,Class_1,LS Block
509.2197266,-193.1013794,2,99,101,87,Class_2,Grass
261.175293,-262.8565063,3,55,79,45,Class_3,Vegitation
90.13092041,-85.05609131,3,40,67,36,Class_3,Vegitation
85.50512695,-142.5839844,2,106,105,87,Class_2,Grass
91.18048096,-149.8945923,2,107,108,92,Class_2,Grass
467.8275146,-201.0562134,2,96,97,83,Class_2,Grass
395.2213135,-302.7128296,1,227,224,215,Class_1,LS Block
304.8909302,-230.5427856,1,206,208,205,Class_1,LS Block
178.8375244,-35.12658691,3,64,112,60,Class_3,Vegitation
187.1254883,-326.8300171,1,186,190,176,Class_1,LS Block
183.067688,-46.06420898,3,94,133,89,Class_3,Vegitation
476.8032837,-217.0006104,2,122,116,104,Class_2,Grass
97.00012207,-148.0187988,2,109,110,96,Class_2,Grass
518.0109253,-215.0490112,2,104,105,89,Class_2,Grass
261.6099243,-274.6921997,1,212,224,210,Class_1,LS Block
492.1328735,-344.2380981,2,97,101,86,Class_2,Grass
320.0930786,-27.05578613,1,205,208,187,Class_1,LS Block
237.2573242,-268.0942993,1,112,115,98,Class_1,LS Block
522.0991211,-214.1832886,2,109,110,94,Class_2,Grass
471.0739136,-199.0361938,2,95,96,82,Class_2,Grass
212.0639038,-351.9182129,1,127,127,119,Class_1,LS Block
483.0065308,-342.9755859,2,70,74,59,Class_2,Grass
517.0971069,-216.876709,2,93,96,79,Class_2,Grass
492.2711182,-208.248291,2,105,103,90,Class_2,Grass
461.9865112,-205.2312012,2,95,92,77,Class_2,Grass
384.0632935,-23.28582764,1,133,135,121,Class_1,LS Block
342.1876831,-328.1074219,1,197,200,183,Class_1,LS Block
261.0894775,-449.019104,2,81,83,62,Class_2,Grass
256.1182861,-445.0015869,2,114,112,97,Class_2,Grass
465.1942749,-198.9279175,2,106,108,94,Class_2,Grass
76.89587402,-153.7902832,2,115,109,93,Class_2,Grass
260.1668701,-350.284729,2,114,112,99,Class_2,Grass
477.0778809,-90.88702393,1,149,152,135,Class_1,LS Block
508.0551147,-217.8867188,2,92,94,80,Class_2,Grass
466.1708984,-205.8563843,2,101,102,88,Class_2,Grass
473.9525146,-347.1237793,2,112,112,100,Class_2,Grass
254.9916992,-525.1635132,3,75,105,71,Class_3,Vegitation
118.739502,-143.9788208,2,114,113,95,Class_2,Grass
494.7720947,-209.883606,2,100,101,85,Class_2,Grass
280.1843262,-264.5275879,1,205,215,204,Class_1,LS Block
459.9182739,-210.9545898,2,101,97,85,Class_2,Grass
224.1807251,-303.1196899,1,179,185,173,Class_1,LS Block
356.0675049,-157.0991821,1,139,139,131,Class_1,LS Block
481.930481,-208.8255005,2,100,98,83,Class_2,Grass
110.8516846,-141.8626099,2,104,109,89,Class_2,Grass
130.0393066,-29.64569092,3,23,52,21,Class_3,Vegitation
476.2250977,-341.2080078,2,97,99,86,Class_2,Grass
686.0349121,-381.3405762,1,206,203,186,Class_1,LS Block
254.7913208,-351.9395752,2,102,103,89,Class_2,Grass
493.0706787,-347.9534912,2,102,104,90,Class_2,Grass
256.9772949,-530.9348145,3,4,28,4,Class_3,Vegitation
467.8325195,-226.2033081,2,102,95,85,Class_2,Grass
198.0250854,-331.772583,1,158,174,145,Class_1,LS Block
96.08630371,-141.8145142,2,115,112,95,Class_2,Grass
175.1154785,-42.0881958,3,93,139,90,Class_3,Vegitation
512.5742798,-205.2576294,2,102,104,90,Class_2,Grass
387.1928711,-22.15270996,1,152,152,142,Class_1,LS Block
107.052124,-144.7963867,2,98,106,85,Class_2,Grass
270.0576782,-260.9553223,1,190,200,191,Class_1,LS Block
110.1303101,-144.1712036,2,113,117,100,Class_2,Grass
343.1196899,-177.0603027,3,65,95,61,Class_3,Vegitation
486.0186768,-198.1000977,2,119,115,104,Class_2,Grass
659.7941284,-155.0635986,1,218,220,206,Class_1,LS Block
173.0192871,-41.19439697,3,84,130,81,Class_3,Vegitation
192.7744751,-430.9490967,3,60,89,61,Class_3,Vegitation
229.0775146,-299.2752075,1,244,255,236,Class_1,LS Block
255.8536987,-259.8063965,1,148,162,137,Class_1,LS Block
330.0255127,-9.966918945,1,152,153,137,Class_1,LS Block
250.5523071,-254.1408081,1,170,178,157,Class_1,LS Block
657.0864868,-248.9702148,1,204,202,190,Class_1,LS Block
395.2246704,-21.17138672,1,221,224,215,Class_1,LS Block
511.0233154,-211.2094116,2,108,109,95,Class_2,Grass
458.1491089,-215.1732788,2,98,94,82,Class_2,Grass
273.9332886,-444.4943848,2,106,102,91,Class_2,Grass
415.2512817,-21.8828125,1,136,139,130,Class_1,LS Block
86.08227539,-153.1170044,2,114,112,97,Class_2,Grass
658.2645264,-230.0330811,1,175,175,163,Class_1,LS Block
333.3652954,-156.069519,3,94,120,81,Class_3,Vegitation
179.1359253,-468.0974121,3,43,69,40,Class_3,Vegitation
496.9844971,-208.8735962,2,96,98,84,Class_2,Grass
522.9824829,-225.0490112,2,98,105,87,Class_2,Grass
385.9519043,-24.14910889,1,140,142,129,Class_1,LS Block
494.248291,-6.772888184,1,135,137,123,Class_1,LS Block
416.4317017,-269.1444092,1,173,171,158,Class_1,LS Block
364.0991211,-154.2476807,1,208,211,202,Class_1,LS Block
258.0673218,-523.1400757,3,71,100,70,Class_3,Vegitation
90.17047119,-138.9287109,2,114,117,98,Class_2,Grass
362.8447266,-162.3414917,1,224,225,217,Class_1,LS Block
78.86791992,-141.7183228,2,119,117,102,Class_2,Grass
476.9766846,-205.2183228,2,104,100,88,Class_2,Grass
236.2860718,-282.2854004,1,134,144,120,Class_1,LS Block
237.7421265,-535.1000977,3,71,103,64,Class_3,Vegitation
503.010498,-196.1546021,2,110,111,97,Class_2,Grass
245.8936768,-273.1105957,1,174,175,157,Class_1,LS Block
658.803894,-187.2387085,1,170,171,157,Class_1,LS Block
490.1549072,-206.1801758,2,97,93,82,Class_2,Grass
245.0805054,-534.020813,3,61,88,57,Class_3,Vegitation
413.3953247,-9.251586914,1,173,183,172,Class_1,LS Block
676.1282959,-342.1226196,1,152,150,138,Class_1,LS Block
174.8428955,-283.232605,1,173,174,158,Class_1,LS Block
494.1166992,-344.093811,2,100,104,89,Class_2,Grass
506.1259155,-13.71337891,1,144,145,129,Class_1,LS Block
199.3201294,-298.501709,1,178,181,164,Class_1,LS Block
271.8433228,-436.9666138,2,98,98,86,Class_2,Grass
491.322876,-67.86468506,1,130,133,116,Class_1,LS Block
103.9442749,-64.92950439,3,60,85,56,Class_3,Vegitation
215.9136963,-489.7667847,3,5,5,3,Class_3,Vegitation
461.6497192,-212.1088867,2,106,102,90,Class_2,Grass
335.0919189,-156.069519,3,107,133,94,Class_3,Vegitation
254.1334839,-534.8209839,3,74,105,73,Class_3,Vegitation
489.8602905,-344.9594116,2,104,108,93,Class_2,Grass
288.9119263,-527.9116821,3,35,62,27,Class_3,Vegitation
386.9230957,-20.96557617,1,133,133,123,Class_1,LS Block
390.0603027,-73.93231201,3,54,79,49,Class_3,Vegitation
490.1549072,-194.973877,2,97,93,82,Class_2,Grass
266.1932983,-263.9086914,3,46,65,43,Class_3,Vegitation
264.0922852,-447.8220215,2,113,111,96,Class_2,Grass
336.5441284,-220.4664917,1,162,164,151,Class_1,LS Block
95.84570313,-137.8706055,2,118,119,101,Class_2,Grass
359.0678711,-137.4047852,1,208,208,196,Class_1,LS Block
464.1027222,-206.0488281,2,100,101,87,Class_2,Grass
188.9152832,-324.0252075,1,234,238,224,Class_1,LS Block
504.9946899,-205.1190796,2,92,93,79,Class_2,Grass
92.99127197,-226.1618042,1,143,148,128,Class_1,LS Block
176.7501221,-104.9415894,2,85,95,71,Class_2,Grass
232.0861206,-304.1021118,3,54,73,54,Class_3,Vegitation
253.131897,-537.0974121,3,57,86,55,Class_3,Vegitation
273.9827271,-267.1149292,1,200,211,197,Class_1,LS Block
483.0366821,-208.8735962,2,98,96,81,Class_2,Grass
213.8594971,-360.1265869,1,225,221,212,Class_1,LS Block
83.96612549,-149.0769043,2,121,118,103,Class_2,Grass
476.1049194,-205.746521,2,96,92,80,Class_2,Grass
107.8696899,-151.8665161,2,99,98,80,Class_2,Grass
501.1879272,-215.9425049,2,94,96,82,Class_2,Grass
256.9824829,-351.0493774,2,121,119,106,Class_2,Grass
659.2894897,-182.2205811,1,238,238,226,Class_1,LS Block
482.1328735,-226.331604,2,111,108,93,Class_2,Grass
271.0532837,-278.1730957,1,144,147,138,Class_1,LS Block
188.9061279,-311.1820068,1,171,178,162,Class_1,LS Block
489.8182983,-210.1240845,2,84,82,67,Class_2,Grass
514.1254883,-203.0933228,2,103,105,91,Class_2,Grass
263.1176758,-539.8897095,3,77,101,75,Class_3,Vegitation
503.010498,-201.9620972,2,107,108,94,Class_2,Grass
108.7835083,-144.0269165,2,115,119,102,Class_2,Grass
489.1027222,-342.1098022,2,88,92,77,Class_2,Grass
173.2957153,-110.0090942,2,118,123,103,Class_2,Grass
653.9929199,-242.7828979,1,125,125,113,Class_1,LS Block
171.828125,-418.9522095,1,171,169,154,Class_1,LS Block
78.91607666,-151.2893066,2,129,123,107,Class_2,Grass
115.3726807,-147.0087891,2,112,111,93,Class_2,Grass
255.8536987,-268.8713989,1,89,103,80,Class_1,LS Block
122.8088989,-41.0848999,3,44,75,44,Class_3,Vegitation
119.3734741,-282.2973022,1,194,188,174,Class_1,LS Block
355.2626953,-155.1043091,1,155,155,143,Class_1,LS Block
256.0581055,-353.2636108,2,115,112,97,Class_2,Grass
64.03369141,-239.8292847,1,126,128,117,Class_1,LS Block
102.5792847,-154.2232056,2,110,120,93,Class_2,Grass
328.9462891,-12.12518311,1,164,165,149,Class_1,LS Block
497.1768799,-205.6030884,2,96,94,81,Class_2,Grass
98.15447998,-140.9487915,2,116,115,97,Class_2,Grass
260.6234741,-350.1021118,2,110,108,95,Class_2,Grass
110.947876,-137.0048828,2,108,109,91,Class_2,Grass
510.1188965,-34.10968018,1,125,123,110,Class_1,LS Block
414.9929199,-276.3389893,1,145,143,128,Class_1,LS Block
415.8917236,-12.18121338,1,187,190,183,Class_1,LS Block
501.1707153,-196.2988892,2,118,116,103,Class_2,Grass
293.3977051,-233.1868286,1,176,185,168,Class_1,LS Block
113.9779053,-147.1049805,2,105,104,86,Class_2,Grass
190.9179077,-446.444519,3,69,87,61,Class_3,Vegitation
372.1995239,-316.9492188,1,170,168,153,Class_1,LS Block
405.8544922,-31.26171875,1,172,178,164,Class_1,LS Block
343.015686,-97.20550537,3,60,73,53,Class_3,Vegitation
183.9382935,-459.8417969,3,29,56,25,Class_3,Vegitation
217.8156738,-507.0621948,3,59,86,55,Class_3,Vegitation
519.8969116,-192.1635132,2,91,93,79,Class_2,Grass
102.8676758,-145.9506836,2,107,112,90,Class_2,Grass
648.3984985,-293.0435791,1,192,196,181,Class_1,LS Block
505.0731201,-218.8967285,2,93,95,81,Class_2,Grass
485.8743286,-201.0820923,2,108,104,93,Class_2,Grass
266.2432861,-451.1699219,2,118,116,101,Class_2,Grass
513.5482788,-196.9609985,2,96,98,84,Class_2,Grass
267.9678955,-448.8973999,2,110,107,92,Class_2,Grass
684.0684814,-359.4515991,1,186,184,172,Class_1,LS Block
483.0213013,-338.1271973,2,99,106,90,Class_2,Grass
515.8928833,-197.1414185,2,92,94,80,Class_2,Grass
497.8469238,-343.8986816,2,107,110,93,Class_2,Grass
494.9644775,-209.1621094,2,96,97,81,Class_2,Grass
267.1157227,-442.0391846,2,110,108,93,Class_2,Grass
390.9080811,-22.03479004,1,145,146,140,Class_1,LS Block
237.1447144,-305.1542969,3,46,62,49,Class_3,Vegitation
472.9425049,-346.0776978,2,109,107,95,Class_2,Grass
496.1859131,-221.906311,2,95,96,82,Class_2,Grass
107.1002808,-139.1691895,2,104,107,88,Class_2,Grass
177.9365234,-290.8587036,1,155,153,138,Class_1,LS Block
117.9345093,-320.7158203,1,225,218,208,Class_1,LS Block
337.0089111,-162.1271973,3,80,112,71,Class_3,Vegitation
408.7337036,-266.7703247,1,151,153,139,Class_1,LS Block
495.9263306,-202.2363892,2,108,106,93,Class_2,Grass
359.836731,-136.0692749,1,185,185,173,Class_1,LS Block
189.1077271,-41.1473999,3,93,116,90,Class_3,Vegitation
413.9136963,-266.8422852,1,188,190,176,Class_1,LS Block
487.7208862,-221.0888062,2,98,96,81,Class_2,Grass
347.0280762,-131.9970093,1,160,158,146,Class_1,LS Block
261.0083008,-441.0449829,2,110,108,93,Class_2,Grass
81.38952637,-100.973877,3,48,65,49,Class_3,Vegitation
117.8624878,-322.3704834,1,181,174,164,Class_1,LS Block
495.06073,-207.0939941,2,96,94,81,Class_2,Grass
171.0181274,-41.99719238,3,75,118,72,Class_3,Vegitation
502.0054932,-220.8964233,2,94,96,82,Class_2,Grass
515.0272827,-200.0272217,2,106,108,94,Class_2,Grass
222.0784912,-505.6593018,3,37,60,34,Class_3,Vegitation
483.0366821,-194.0599976,2,105,101,90,Class_2,Grass
99.16448975,-149.8464966,2,98,106,85,Class_2,Grass
180.9959106,-114.1483765,2,91,101,77,Class_2,Grass
244.0422974,-272.0178833,1,126,127,109,Class_1,LS Block
168.3248901,-42.97497559,3,28,66,25,Class_3,Vegitation
227.9746704,-283.920105,3,50,75,46,Class_3,Vegitation
479.8623047,-203.1021118,2,93,89,78,Class_2,Grass
496.0415039,-220.0787964,2,102,103,89,Class_2,Grass
683.9110718,-117.8190918,1,127,125,113,Class_1,LS Block
395.9260864,-23.27581787,1,205,211,197,Class_1,LS Block
484.9545288,-344.8873901,2,105,109,94,Class_2,Grass
261.8198853,-437.9608154,2,111,109,94,Class_2,Grass
57.78210449,-420.9387817,2,146,139,129,Class_2,Grass
109.9379272,-141.0930786,2,108,113,93,Class_2,Grass
679.4172974,-146.0216064,1,167,165,153,Class_1,LS Block
196.9492798,-418.0678101,3,52,80,55,Class_3,Vegitation
482.8922729,-195.9838867,2,107,103,92,Class_2,Grass
173.9650879,-104.9871826,2,102,106,83,Class_2,Grass
517.9130859,-203.0933228,2,103,105,91,Class_2,Grass
469.0698853,-204.0140991,2,97,98,84,Class_2,Grass
516.1455078,-200.8568115,2,103,105,91,Class_2,Grass
504.0631104,-213.2213745,2,101,103,89,Class_2,Grass
517.9130859,-201.0733032,2,98,100,86,Class_2,Grass
419.1469116,-12.09020996,1,170,173,166,Class_1,LS Block
363.0875244,-157.4447021,1,174,177,170,Class_1,LS Block
187.0906982,-432.8195801,3,48,73,44,Class_3,Vegitation
216.7642822,-475.0510864,3,46,65,45,Class_3,Vegitation
458.020874,-197.0250854,2,107,108,92,Class_2,Grass
481.9030762,-342.0950928,2,83,87,72,Class_2,Grass
179.0803223,-33.95300293,3,70,116,67,Class_3,Vegitation
469.8762817,-340.7390747,2,108,106,94,Class_2,Grass
115.2764893,-142.968811,2,99,98,80,Class_2,Grass
81.0322876,-154.0789185,2,115,113,98,Class_2,Grass
256.7473145,-448.2277832,2,114,117,96,Class_2,Grass
111.8616943,-144.1712036,2,99,100,82,Class_2,Grass
403.0567017,-18.86120605,1,163,167,153,Class_1,LS Block
182.9741211,-106.0219116,2,98,106,83,Class_2,Grass
520.1270752,-214.0390015,2,105,106,90,Class_2,Grass
321.0039063,-231.0422974,1,215,215,203,Class_1,LS Block
471.0178833,-217.1442871,2,94,88,76,Class_2,Grass
94.78771973,-152.7802124,2,112,115,98,Class_2,Grass
658.0911255,-223.0402222,1,175,176,162,Class_1,LS Block
475.0789185,-202.9249268,2,110,106,94,Class_2,Grass
685.9495239,-372.9611816,1,194,191,174,Class_1,LS Block
516.1094971,-199.0532837,2,105,107,93,Class_2,Grass
177.088501,-52.07397461,3,21,56,16,Class_3,Vegitation
467.0698853,-201.9580078,2,103,104,90,Class_2,Grass
200.944519,-484.0864868,3,52,75,55,Class_3,Vegitation
478.0133057,-88.00927734,1,158,163,143,Class_1,LS Block
261.8256836,-275.7714844,1,195,206,192,Class_1,LS Block
257.177124,-528.1986084,3,44,70,43,Class_3,Vegitation
247.605896,-266.2839966,1,138,145,127,Class_1,LS Block
277.8101196,-261.9915771,1,108,120,108,Class_1,LS Block
231.9155273,-268.0942993,1,196,198,184,Class_1,LS Block
80.88787842,-149.0769043,2,118,112,98,Class_2,Grass
275.9622803,-449.1002808,2,102,100,87,Class_2,Grass
171.0228882,-40.1151123,3,41,84,38,Class_3,Vegitation
464.6821289,-342.145813,2,88,94,80,Class_2,Grass
212.1550903,-476.1027222,3,52,69,53,Class_3,Vegitation
462.0827026,-217.0628052,2,106,102,90,Class_2,Grass
362.8850708,-155.7045898,1,185,188,181,Class_1,LS Block
208.0457153,-479.0695801,3,57,75,59,Class_3,Vegitation
370.1419067,-28.0880127,1,133,131,116,Class_1,LS Block
263.0568848,-538.9489136,3,77,101,75,Class_3,Vegitation
518.1071167,-219.0410156,2,101,104,87,Class_2,Grass
472.0999146,-208.09021,2,105,101,89,Class_2,Grass
334.9490967,-193.0847778,1,220,228,215,Class_1,LS Block
501.861084,-222.8682861,2,96,98,84,Class_2,Grass
676.0321045,-344.1906128,1,172,170,158,Class_1,LS Block
266.0739136,-245.0169067,3,60,80,55,Class_3,Vegitation
473.9887085,-207.9910278,2,98,92,80,Class_2,Grass
245.0805054,-534.9561768,3,59,86,55,Class_3,Vegitation
518.9591064,-211.1734009,2,101,99,84,Class_2,Grass
196.0321045,-413.2655029,3,46,70,46,Class_3,Vegitation
480.0808716,-191.1253052,2,97,93,82,Class_2,Grass
200.3795166,-439.9871216,3,66,85,66,Class_3,Vegitation
470.0438843,-211.0841064,2,107,101,89,Class_2,Grass
496.100708,-340.197998,2,92,95,78,Class_2,Grass
417.6591187,-5.567382813,1,151,154,147,Class_1,LS Block
260.7260742,-352.75,2,117,114,99,Class_2,Grass
176.0349121,-104.9871826,2,85,93,70,Class_2,Grass
408.8842773,-2.997375488,1,223,231,218,Class_1,LS Block
225.1520996,-301.0153198,1,182,188,176,Class_1,LS Block
193.6516724,-440.8328247,3,67,80,60,Class_3,Vegitation
182.2437134,-115.1984253,2,96,108,84,Class_2,Grass
468.9384766,-339.2962036,2,106,106,94,Class_2,Grass
330.0574951,-2.619995117,1,141,142,126,Class_1,LS Block
259.7299194,-453.1177979,2,73,76,55,Class_2,Grass
256.8486938,-452.1843872,2,112,117,95,Class_2,Grass
210.0687256,-472.7213135,3,56,77,58,Class_3,Vegitation
249.9857178,-256.2855835,1,182,183,167,Class_1,LS Block
473.1461182,-203.869812,2,101,99,86,Class_2,Grass
662.0386963,-163.6566772,1,226,228,214,Class_1,LS Block
501.9597168,-212.0831909,2,96,98,84,Class_2,Grass
189.059082,-317.7659912,1,110,117,101,Class_1,LS Block
502.2529297,-204.9921875,2,97,98,84,Class_2,Grass
80.98413086,-146.1912231,2,115,109,95,Class_2,Grass
274.8666992,-452.2249756,2,101,99,86,Class_2,Grass
171.8651123,-106.1741943,2,113,115,94,Class_2,Grass
307.1367188,-217.5526123,1,201,206,186,Class_1,LS Block
480.8433228,-217.9625244,2,105,103,88,Class_2,Grass
412.0401001,-14.94750977,1,220,226,216,Class_1,LS Block
327.1552734,-232.8768921,1,162,162,150,Class_1,LS Block
270.2200928,-440.9638062,2,103,101,86,Class_2,Grass
251.1237183,-519.8477783,3,69,95,66,Class_3,Vegitation
233.0979004,-303.1713257,3,65,80,59,Class_3,Vegitation
466.7529297,-337.8746948,2,105,109,95,Class_2,Grass
182.6381226,-449.1296997,3,62,82,54,Class_3,Vegitation
333.0834961,-163.2199097,3,62,90,52,Class_3,Vegitation
320.1947021,-228.9379883,1,146,146,134,Class_1,LS Block
255.0136719,-541.0430908,3,92,118,91,Class_3,Vegitation
261.1782837,-277.8757935,1,177,188,172,Class_1,LS Block
189.3530884,-445.4844971,3,67,85,59,Class_3,Vegitation
513.8369141,-206.9530029,2,110,111,97,Class_2,Grass
212.4603271,-486.9609985,3,0,10,1,Class_3,Vegitation
239.9003296,-536.1072998,3,61,93,54,Class_3,Vegitation
419.1696777,-15.09509277,1,196,199,192,Class_1,LS Block
497.0324707,-200.3125,2,109,107,94,Class_2,Grass
286.9796753,-265.0806885,1,166,166,158,Class_1,LS Block
666.0228882,-229.0296021,1,164,160,149,Class_1,LS Block
183.3986816,-458.7086792,3,30,55,26,Class_3,Vegitation
682.9990845,-110.6367798,1,201,197,186,Class_1,LS Block
519.8609009,-199.9910889,2,104,106,92,Class_2,Grass
504.8502808,-196.8947754,2,95,96,82,Class_2,Grass
475.0147095,-219.2775269,2,108,102,90,Class_2,Grass
250.3264771,-298.1596069,1,163,165,154,Class_1,LS Block
336.9805298,-157.0947266,3,101,137,89,Class_3,Vegitation
477.1209106,-206.9016113,2,94,90,78,Class_2,Grass
187.8270874,-309.7791138,1,142,149,133,Class_1,LS Block
185.0286865,-107.9089966,2,101,109,86,Class_2,Grass
86.70751953,-142.9207153,2,106,105,87,Class_2,Grass
59.93267822,-245.387085,1,159,157,144,Class_1,LS Block
512.0471191,-214.760498,2,100,101,85,Class_2,Grass
387.0770874,-309.8950806,1,193,189,177,Class_1,LS Block
271.8760986,-247.0253296,3,42,68,41,Class_3,Vegitation
469.7681274,-347.015625,2,100,98,86,Class_2,Grass
647.9042969,-186.1055908,1,129,132,115,Class_1,LS Block
411.9187012,-17.04180908,1,206,207,199,Class_1,LS Block
262.8947144,-251.758728,1,229,242,224,Class_1,LS Block
461.0244751,-221.9204102,2,125,121,109,Class_2,Grass
181.0039063,-41.93652344,3,86,135,80,Class_3,Vegitation
261.9841309,-253.0941772,1,161,172,155,Class_1,LS Block
188.6364746,-332.2581787,1,180,184,170,Class_1,LS Block
193.0880737,-317.1185913,1,103,109,97,Class_1,LS Block
105.0308838,-228.1320801,1,159,162,145,Class_1,LS Block
483.8723145,-347.9534912,2,111,113,99,Class_2,Grass
256.0922852,-352.1906128,2,120,117,102,Class_2,Grass
660.9083252,-196.6275024,1,178,174,162,Class_1,LS Block
209.3493042,-505.3842773,3,31,54,26,Class_3,Vegitation
263.2390747,-261.9661865,3,60,85,55,Class_3,Vegitation
237.8508911,-276.9974976,1,109,118,99,Class_1,LS Block
511.9973145,-201.2175903,2,91,93,79,Class_2,Grass
473.9246826,-192.2155762,2,99,95,83,Class_2,Grass
